id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
67439,31.211939,tcp,-,FIN,20,14,3224,622,1.057288,254,252,785.084229,148.148438,4,1,1641.438684,2399.39925,221392.0901,8128.8125,255,245828283,2447036589,255,0.037702,0.019736,0.017966,161,44,0,0,4,1,3,3,2,4,0,0,0,3,4,0,Fuzzers,1
175026,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,17,17,17,33,0,0,0,17,33,0,Generic,1
122145,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,10,10,10,18,0,0,0,10,18,0,Generic,1
155907,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,17,17,17,22,0,0,0,17,22,0,Generic,1
45740,0.651802,tcp,-,FIN,10,6,2516,268,23.013123,254,252,27799.85352,2749.30127,2,1,69.240667,112.070602,3702.694636,175.406203,255,393750900,2963169973,255,0.170773,0.091448,0.079325,252,45,0,0,3,1,2,2,2,3,0,0,0,2,3,0,Normal,0
42383,0.899916,tcp,-,FIN,14,12,856,678,27.780371,254,252,7067.326172,5529.404785,4,4,69.224308,76.077367,3949.551341,117.852539,255,4294264271,4258833507,255,0.118654,0.044856,0.073798,61,57,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Normal,0
75388,0.586463,tcp,-,FIN,10,6,576,268,25.577062,254,252,7079.730957,3055.606445,2,1,65.162556,107.251797,3381.427392,156.334984,255,3708931269,1131492216,255,0.205162,0.049489,0.155673,58,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
171616,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,13,25,0,0,0,25,25,0,Generic,1
132983,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,34,34,18,34,0,0,0,34,34,0,Generic,1
87358,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,5,5,17,0,0,0,6,14,0,DoS,1
124065,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,17,16,16,33,0,0,0,16,33,0,Generic,1
120995,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,7,6,0,Exploits,1
49264,8e-06,a/n,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,22,1,0,Exploits,1
91568,0.539085,tcp,-,FIN,10,6,672,268,27.824927,254,252,8978.176758,3324.151367,2,1,54.737333,97.952797,3106.176278,157.152375,255,3954732551,801529523,255,0.114806,0.04932,0.065486,67,45,0,0,2,1,1,1,1,2,0,0,0,2,2,0,Fuzzers,1
34703,0.530179,tcp,-,FIN,28,30,4840,3080,107.510855,31,29,70436.58594,44935.76563,7,7,19.622926,18.263104,1165.242729,30.447326,255,2465873375,474333936,255,0.000668,0.000545,0.000123,173,103,0,0,8,0,6,1,1,6,0,0,0,6,12,0,Normal,0
121170,0.634126,tcp,http,FIN,10,6,566,268,23.654605,254,252,6434.052246,2825.936768,2,1,68.067778,110.891,3578.9148,188.219016,255,3877604770,3616686869,255,0.170684,0.079668,0.091016,57,45,1,0,5,1,1,1,1,4,0,0,1,1,4,0,Fuzzers,1
174790,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,32,32,16,32,0,0,0,32,32,0,Generic,1
126125,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,6,6,6,28,0,0,0,6,28,0,Generic,1
37426,0.001015,udp,dns,CON,2,2,146,178,2955.664893,31,29,575369.4375,701477.8125,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,9,1,1,2,0,0,0,3,4,0,Normal,0
49715,1.218729,tcp,smtp,FIN,112,34,125844,2332,118.976407,62,252,818695.5,14861.38379,53,8,10.979541,36.194184,1053.762133,48.69752,255,1519903938,2249522776,255,0.051123,0.007096,0.044027,1124,69,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
7252,0.001123,udp,dns,CON,2,2,130,162,2671.415725,31,29,463045.4063,577025.8125,0,0,0.008,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,5,0,3,2,1,1,0,0,0,6,3,0,Normal,0
21,0.23372,tcp,-,FIN,10,6,534,268,64.179359,254,252,16464.14453,7667.293945,2,1,25.968889,40.812,1300.719343,65.724688,255,3154063438,720362539,255,0.086126,0.028996,0.05713,53,45,0,0,43,1,2,2,1,40,0,0,0,2,39,0,Normal,0
94833,0.411462,tcp,-,FIN,10,6,1652,268,36.455371,254,252,28911.53906,4355.20166,2,1,41.994111,74.012,2214.456499,113.547125,255,1285208547,3435641627,255,0.07595,0.041394,0.034556,165,45,0,0,10,1,3,3,1,10,0,0,0,3,10,0,Fuzzers,1
119337,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,4,4,4,20,0,0,0,4,20,0,Generic,1
153053,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,32,32,17,32,0,0,0,32,32,0,Generic,1
38967,1.521025,tcp,-,FIN,48,52,3744,19084,65.08769,31,29,19281.73438,98444.14844,11,15,32.354894,29.811842,2126.713679,0.0,255,2044165255,4194057460,255,0.000751,0.000612,0.000139,78,367,0,0,4,0,1,1,1,1,0,0,0,2,5,0,Normal,0
28965,14.548636,tcp,http,FIN,356,746,18994,1087900,75.677195,31,29,10415.27148,597412.4375,2,370,40.981191,19.527625,1960.092558,1326.195335,255,1182336177,1183435423,255,0.000677,0.000551,0.000126,53,1458,1,524288,2,0,3,1,1,1,0,0,1,1,1,0,Normal,0
64437,0.351535,tcp,http,FIN,10,6,1690,268,42.670005,254,252,34613.91016,5097.643066,2,1,33.805111,59.285199,1696.385654,78.678539,255,4289964893,1147663557,255,0.088991,0.055105,0.033886,169,45,0,0,2,1,1,1,1,2,0,0,0,1,1,0,Exploits,1
138735,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,17,17,17,29,0,0,0,17,29,0,Generic,1
147950,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,9,9,9,18,0,0,0,9,18,0,Generic,1
74996,1e-06,sep,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,4,5,0,DoS,1
132177,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,Generic,1
87699,0.861333,tcp,-,FIN,10,8,2516,354,19.736849,254,252,21037.16016,2879.258057,2,1,95.695444,112.291,5140.582903,202.281625,255,3631054621,1578040056,255,0.155169,0.075287,0.079882,252,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Normal,0
55669,2e-06,unas,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,4,0,0,0,2,3,0,DoS,1
70849,9e-06,pri-enc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,3,5,0,DoS,1
1044,0.850684,tcp,-,FIN,40,42,2558,23162,95.217497,31,29,23463.47266,212638.2969,7,14,21.804949,21.254174,1466.177916,1438.602801,255,1182067059,1131820843,255,0.000636,0.000514,0.000122,64,551,0,0,2,0,3,1,1,1,0,0,0,1,3,0,Normal,0
34786,0.069969,tcp,-,FIN,60,62,3598,48710,1729.337317,31,29,404636.3438,5479569.5,7,24,1.200948,1.137869,0.0,70.04308,255,3541675566,3541941782,255,0.000677,0.000555,0.000122,60,786,0,0,2,0,3,1,1,2,0,0,0,2,12,0,Normal,0
71731,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0,Exploits,1
147371,1.502599,tcp,-,FIN,10,8,610,354,11.31373,254,252,2922.935547,1650.473633,2,1,166.879667,200.117281,10813.4487,294.102344,255,3555892479,1413406145,255,0.145714,0.101775,0.043939,61,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
149976,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,17,17,17,26,0,0,0,17,26,0,Generic,1
90290,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,12,0,0,0,4,9,0,Exploits,1
8663,0.083073,tcp,-,FIN,50,50,3078,30506,1191.722976,31,29,290539.6563,2879010.0,7,18,1.723958,1.684327,110.949159,2.922469,255,3795534428,3795792081,255,0.000659,0.000535,0.000124,62,610,0,0,4,0,2,1,1,1,0,0,0,3,1,0,Normal,0
3907,1.004724,tcp,http,FIN,12,18,1580,10168,28.863647,31,29,11537.49609,76470.75,3,4,91.308182,59.068882,9528.842049,7674.850205,255,1734982376,3881443417,255,0.00069,0.000548,0.000142,132,565,2,0,2,0,3,1,1,1,0,0,1,7,2,0,Normal,0
96937,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,3,3,11,0,0,0,3,10,0,Fuzzers,1
157251,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,33,33,17,39,0,0,0,33,39,0,Generic,1
44804,0.832603,tcp,http,FIN,10,10,864,1212,22.82,62,252,7475.351562,10482.78711,2,2,92.511444,85.068445,6096.598842,140.341625,255,3975373348,2232029923,255,0.105921,0.045463,0.060458,86,121,1,139,3,1,2,2,2,3,0,0,4,44,3,0,Normal,0
82903,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,Reconnaissance,1
172072,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,18,17,0,Generic,1
53117,5.787352,tcp,-,FIN,74,394,3416,502866,80.693207,62,252,4658.43457,693360.25,6,195,79.278795,14.552222,3760.724852,1576.742859,255,2814757804,3456153102,255,0.142177,0.082097,0.06008,46,1276,0,0,4,1,1,1,1,1,0,0,0,3,1,0,Exploits,1
159042,4e-06,sctp,-,INT,2,0,640,0,250000.0006,254,0,640000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Exploits,1
121775,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,18,18,18,26,0,0,0,19,26,0,Generic,1
40640,0.659012,tcp,smtp,FIN,52,42,37492,3380,141.12034,31,29,446377.2813,40059.96875,18,8,12.912588,16.060122,956.639801,30.350385,255,1439789321,1459328759,255,0.000668,0.000542,0.000126,721,80,0,0,2,0,3,1,1,2,0,0,0,2,1,0,Normal,0
130743,2.703597,tcp,smtp,FIN,34,22,23670,1756,20.343268,62,252,67980.54688,4962.277832,14,8,81.927181,124.249,6251.65741,198.58325,255,822958645,853796419,255,0.135285,0.093046,0.042239,696,80,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
139005,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,16,16,16,33,0,0,0,16,33,0,Generic,1
160468,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,17,17,9,25,0,0,0,17,25,0,Generic,1
143773,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,35,32,16,32,0,0,0,32,32,0,Generic,1
121385,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,3,5,0,Fuzzers,1
149334,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,11,11,11,15,0,0,0,11,15,0,Generic,1
3459,0.013407,tcp,-,FIN,16,18,1540,1644,2461.400698,31,29,861639.4375,926680.0625,4,4,0.858667,0.762176,59.764612,1.376258,255,3632049130,1488529744,255,0.00056,0.000447,0.000113,96,91,0,0,11,0,6,6,1,7,0,0,0,8,8,0,Normal,0
109535,0.6411,tcp,-,FIN,10,6,688,268,23.397286,254,252,7736.702637,2795.195801,2,1,61.141111,113.084203,3238.451765,164.555406,255,229063175,2687958526,255,0.168515,0.07567,0.092845,69,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
135138,9e-06,bna,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
151979,8e-06,leaf-2,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,Reconnaissance,1
16714,0.001192,udp,dns,CON,2,2,146,178,2516.778532,31,29,489932.875,597315.4375,0,0,0.008,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,1,1,4,0,0,0,2,3,0,Normal,0
56995,9e-06,isis,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Reconnaissance,1
92415,0.248441,tcp,http,FIN,10,10,836,4028,76.476911,62,252,24247.20508,116760.1172,2,3,27.604556,25.898111,1485.662659,2098.815068,255,580762025,2569857645,255,0.080278,0.010423,0.069855,84,403,1,1545,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
155643,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,47,2,28,28,13,47,0,0,0,28,47,0,Generic,1
102612,0.189206,tcp,-,CON,6,2,986,86,36.996712,62,252,34755.76953,1818.124146,2,1,37.8412,0.001,2450.211222,0.0,255,3152043710,3644373444,255,0.172467,0.106687,0.06578,164,43,0,0,10,3,4,4,1,9,0,0,0,5,9,0,Normal,0
109821,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Exploits,1
100105,0.756144,tcp,-,FIN,14,10,774,556,30.417487,254,252,7607.016602,5300.577637,4,3,56.508153,69.518891,2808.079973,82.807828,255,1657474257,2327889711,255,0.204034,0.130467,0.073567,55,56,0,0,3,1,1,1,1,3,0,0,0,10,3,0,Normal,0
65636,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,20,4,0,DoS,1
106586,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,3,2,0,Exploits,1
151298,1.037868,cbt,-,INT,4,0,360,0,2.890541,254,0,2081.189453,0.0,0,0,345.956,0.0,489.247187,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,8,8,10,0,0,0,8,10,0,Exploits,1
113503,3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,1,1,1,2,0,0,0,1,3,0,Fuzzers,1
29679,0.007072,tcp,-,FIN,22,26,2054,2582,6645.927759,31,29,2218325.75,2808823.5,6,6,0.320619,0.2624,18.749168,16.681006,255,568411705,2714036171,255,0.000617,0.000506,0.000111,93,99,0,0,1,0,8,1,1,6,0,0,0,5,12,0,Normal,0
43788,0.777691,tcp,-,FIN,10,6,786,268,19.287866,254,252,7283.098145,2304.25708,2,1,75.874333,138.366203,4337.543663,214.647547,255,1155905817,3091015054,255,0.18503,0.085859,0.099171,79,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
141671,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,18,17,0,Generic,1
1735,1.005649,tcp,http,FIN,12,18,1580,10168,28.8371,31,29,11526.88477,76400.41406,3,5,91.389547,59.125291,9529.903879,7674.049337,255,32138394,33172133,255,0.000639,0.000515,0.000124,132,565,1,3924,2,0,6,2,1,3,0,0,1,2,3,0,Normal,0
47583,1.159807,tcp,-,FIN,12,10,694,646,18.106461,254,252,4393.834473,4014.461182,2,3,105.437001,116.547,6047.104599,185.897344,255,2204421386,99384631,255,0.172333,0.110109,0.062224,58,65,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
56355,0.709767,tcp,-,FIN,12,6,4194,268,23.951523,254,252,43338.16797,2524.772217,3,1,61.891452,126.040398,3475.521292,179.732219,255,670080873,192574852,255,0.120188,0.079556,0.040632,350,45,0,0,12,1,1,1,1,4,0,0,0,2,4,0,Fuzzers,1
31626,0.075754,tcp,-,FIN,48,50,2958,32642,1280.460408,31,29,305937.625,3378303.5,7,18,1.639783,1.534755,93.963865,91.706297,255,2184957209,77077256,255,0.000685,0.000547,0.000138,62,653,0,0,7,0,8,1,1,1,0,0,0,2,7,0,Normal,0
18740,0.067973,tcp,-,FIN,60,62,3614,50036,1780.118503,31,29,418283.7188,5793947.5,7,24,1.146746,1.104574,74.792729,72.456168,255,2055732127,2056038384,255,0.000726,0.000586,0.00014,60,807,0,0,4,0,1,1,1,2,0,0,0,2,9,0,Normal,0
2034,0.004053,tcp,-,FIN,12,12,1064,2260,5674.808931,31,29,1926474.25,4089810.0,4,4,0.337818,0.314818,17.074797,0.380524,255,2144645999,2144953518,255,0.00072,0.000581,0.000139,89,188,0,0,10,0,1,1,1,2,0,0,0,1,2,0,Normal,0
134212,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,5,5,5,17,0,0,0,5,17,0,Generic,1
26973,0.022761,tcp,-,FIN,48,50,2958,33044,4261.675613,31,29,1018232.938,11382277.0,7,18,0.477532,0.453347,29.333412,28.450694,255,1692534932,3870062934,255,0.000681,0.000544,0.000137,62,661,0,0,5,0,2,1,1,2,0,0,0,8,4,0,Normal,0
82616,6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
66961,11.691196,udp,-,INT,4,0,2128,0,0.256603,254,0,1092.10376,0.0,0,0,3897.06525,0.0,5511.2725,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,28,2,10,10,1,28,0,0,0,10,28,0,Normal,0
143846,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,5,0,0,0,4,4,0,DoS,1
82692,2e-06,nsfnet-igp,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,17,0,0,0,4,12,0,Reconnaissance,1
50113,9e-06,udp,-,INT,2,0,296,0,111111.1072,254,0,131555552.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,148,0,0,0,39,2,10,10,1,39,0,0,0,10,39,0,Fuzzers,1
10964,0.064984,tcp,-,FIN,90,92,5174,83812,2785.300945,31,29,629939.6875,10205712.0,7,39,0.72664,0.707648,44.044842,43.984495,255,731640751,731929669,255,0.000704,0.000579,0.000125,57,911,0,0,4,0,1,1,1,1,0,0,0,3,2,0,Normal,0
39536,0.273294,tcp,ftp-data,FIN,8,12,424,8824,69.522199,31,29,10860.09961,236785.2969,1,4,38.997571,24.799999,2488.864704,1979.477132,255,3055112428,4085307182,255,0.000617,0.00049,0.000127,53,735,0,0,3,0,4,1,1,5,0,0,0,10,3,0,Normal,0
94144,0.872317,tcp,http,FIN,14,6,6806,268,21.781072,254,252,57960.57813,2054.299072,4,1,67.101309,148.534797,4499.108414,273.198812,255,3043521769,995613277,255,0.142532,0.086377,0.056155,486,45,1,0,2,1,2,1,1,2,0,0,1,1,3,0,Fuzzers,1
94844,1.207718,tcp,ftp,FIN,22,22,1174,1612,35.604338,62,252,7425.574219,10194.43262,7,9,60.385901,56.284192,3257.262726,3073.681942,255,2338617478,974632550,255,0.073418,0.017303,0.056115,53,73,0,0,1,1,2,1,1,2,1,1,0,11,1,0,Exploits,1
43247,0.553004,tcp,-,FIN,10,6,534,268,27.124576,254,252,6958.35791,3240.482666,2,1,57.018333,91.430203,2863.788109,133.336781,255,146623622,2948449017,255,0.149725,0.09585,0.053875,53,45,0,0,5,1,2,2,2,4,0,0,0,3,4,0,Normal,0
40361,0.001056,udp,dns,CON,2,2,146,178,2840.909069,31,29,553030.3125,674242.4375,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,2,0,0,0,3,5,0,Normal,0
49316,9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
113916,7e-06,udp,-,INT,2,0,808,0,142857.1409,254,0,461714272.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,404,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Worms,1
69737,59.02319,ospf,-,REQ,26,0,2808,0,0.423562,254,0,365.957855,0.0,0,0,2446.801,0.0,2776.60925,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,4,1,0,DoS,1
127244,0.414773,tcp,-,FIN,10,6,1290,268,36.164361,254,252,22392.97266,4320.435547,2,1,43.633889,78.719602,2337.560278,119.574758,255,2184939919,409530654,255,0.061844,0.021172,0.040672,129,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
12557,0.001078,udp,dns,CON,2,2,130,162,2782.931502,31,29,482374.7813,601113.1875,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,4,1,1,1,0,0,0,1,1,0,Normal,0
39121,0.040702,tcp,-,FIN,66,68,3926,57474,3267.652674,31,29,760060.9375,11130460.0,7,27,0.631203,0.59994,0.0,36.410223,255,657207693,2818529960,255,0.00063,0.000502,0.000128,59,845,0,0,3,0,2,1,1,1,0,0,0,1,3,0,Normal,0
15857,0.462802,tcp,ssh,FIN,32,24,3728,5474,118.841321,31,29,62437.07031,90682.40625,7,7,14.929097,20.092217,913.997079,26.844297,255,1369583351,1369883673,255,0.000705,0.000558,0.000147,117,228,0,0,1,0,2,1,1,2,0,0,0,4,2,0,Normal,0
12774,0.001054,udp,dns,CON,2,2,146,178,2846.299829,31,29,554079.6875,675521.8125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,2,4,0,Normal,0
78058,1.1e-05,udp,-,INT,2,0,2978,0,90909.0902,254,0,1082909056.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1489,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
